Country,Date,Product,Type,Funder,Order,projOrder,SOH,AMI,projAMI,MOS,projMOS,Note
Mozambique,12/31/2018,"Ritonavir 100 mg Film-Coated Tablet, 60 Tabs",Pediatric ARV,,,,5872,87.33333333,,67.2,,
Mozambique,12/31/2018,"Tenofovir DF 300 mg Tablet, 30 Tabs",Adult ARV,,,,1251,56.33333333,,22.2,,
Mozambique,12/31/2018,"Zidovudine 300 mg Tablet, 60 Tabs",Adult ARV,,,,9059,809,,11.2,,
Mozambique,1/31/2019,"Abacavir 300 mg, Tablet, 60 Tabs",Adult ARV,,,,32841,1416.333333,,23.2,,
Mozambique,1/31/2019,"Abacavir 60 mg Scored Tablet, 60 Tabs",Pediatric ARV,,,,975,317,,3.1,,
Mozambique,1/31/2019,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,27706,3288,,8.4,,
Mozambique,1/31/2019,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",Adult ARV,,,,21454,3684,,5.8,,
Mozambique,1/31/2019,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",Adult ARV,,,,56412,9672.666667,,5.8,,
Mozambique,1/31/2019,"Darunavir 600 mg Tablet, 60 Tabs",Adult ARV,,,,3133,69.66666667,,45,,
Mozambique,1/31/2019,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,291772,2718.333333,,107.3,,
Mozambique,1/31/2019,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,,,,52032,1946,,26.7,,
Mozambique,1/31/2019,"Efavirenz 200 mg Scored Tablet, 90 Tabs",Pediatric ARV,,,,4012,320.3333333,,12.5,,
Mozambique,1/31/2019,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,,,,91161,6902.333333,,13.2,,
Mozambique,1/31/2019,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,2614784,780095,,3.4,,
Mozambique,1/31/2019,"Emtricitabine/Tenofovir DF 200/300 mg Tablet, 30 Tabs",Adult ARV,,,,0,0,,0,,
Mozambique,1/31/2019,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",RTK,,,,24724,7124.333333,,3.5,,
Mozambique,1/31/2019,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",RTK,,,,15414,2716.666667,,5.7,,
Mozambique,1/31/2019,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,,,,167427,9728.333333,,17.2,,
Mozambique,1/31/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,,,,15470,13177,,1.2,,
Mozambique,1/31/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,2100,4424.333333,,0.5,,
Mozambique,1/31/2019,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",Pediatric ARV,,,,6542,2582,,2.5,,
Mozambique,1/31/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,,,,4131,9632.666667,,0.4,,
Mozambique,1/31/2019,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",Pediatric ARV,,,,5859,4163,,1.4,,
Mozambique,1/31/2019,"Lopinavir/ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",Pediatric ARV,,,,23840,0,,,,
Mozambique,1/31/2019,"Nevirapine 10 mg/mL Suspension w/ Syringe, 100 mL bottle",Pediatric ARV,,,,53213,8724.666667,,6.1,,
Mozambique,1/31/2019,"Nevirapine 200 mg Tablet, 60 Tabs",Adult ARV,,,,18765,622.3333333,,30.2,,
Mozambique,1/31/2019,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,,,,9049,276.3333333,,32.7,,
Mozambique,1/31/2019,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",Adult ARV,,,,151060,114572,,1.3,,
Mozambique,1/31/2019,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,209812,20463.66667,,10.3,,
Mozambique,1/31/2019,"Raltegravir 400 mg Tablet, 60 Tabs",Adult ARV,,,,3965,136.6666667,,29,,
Mozambique,1/31/2019,"Ritonavir 100 mg Film-Coated Tablet, 60 Tabs",Pediatric ARV,,,,6275,91.33333333,,68.7,,
Mozambique,1/31/2019,"Tenofovir DF 300 mg Tablet, 30 Tabs",Adult ARV,,,,1186,48.66666667,,24.4,,
Mozambique,1/31/2019,"Zidovudine 300 mg Tablet, 60 Tabs",Adult ARV,,,,8565,139.3333333,,61.5,,
Mozambique,2/28/2019,"Abacavir 300 mg, Tablet, 60 Tabs",Adult ARV,,,,31837,1268,,25.1,,
Mozambique,2/28/2019,"Abacavir 60 mg Scored Tablet, 60 Tabs",Pediatric ARV,,,,690,306,,2.3,,
Mozambique,2/28/2019,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,22233,3353,,6.6,,
Mozambique,2/28/2019,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",Adult ARV,,,,16346,4992.666667,,3.3,,
Mozambique,2/28/2019,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",Adult ARV,,,,147008,12548.33333,,11.7,,
Mozambique,2/28/2019,"Darunavir 600 mg Tablet, 60 Tabs",Adult ARV,,,,3041,57.66666667,,52.7,,
Mozambique,2/28/2019,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,283003,3632,,77.9,,
Mozambique,2/28/2019,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,,,,45290,2780.666667,,16.3,,
Mozambique,2/28/2019,"Efavirenz 200 mg Scored Tablet, 90 Tabs",Pediatric ARV,,,,3665,307.6666667,,11.9,,
Mozambique,2/28/2019,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,,,,84967,7483,,11.4,,
Mozambique,2/28/2019,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,2728389,796693.3333,,3.4,,
Mozambique,2/28/2019,"Emtricitabine/Tenofovir DF 200/300 mg Tablet, 30 Tabs",Adult ARV,,,,52000,0,,,,
Mozambique,2/28/2019,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",RTK,,,,14587,6658,,2.2,,
Mozambique,2/28/2019,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",RTK,,,,11678,2651,,4.4,,
Mozambique,2/28/2019,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,,,,154644,9650.333333,,16,,
Mozambique,2/28/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,,,,7152,12742.66667,,0.6,,
Mozambique,2/28/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,414,3245.333333,,0.1,,
Mozambique,2/28/2019,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",Pediatric ARV,,,,3079,2393.666667,,1.3,,
Mozambique,2/28/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,,,,3534,5572,,0.6,,
Mozambique,2/28/2019,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",Pediatric ARV,,,,3431,3692.666667,,0.9,,
Mozambique,2/28/2019,"Lopinavir/ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",Pediatric ARV,,,,23840,0,,,,
Mozambique,2/28/2019,"Nevirapine 10 mg/mL Suspension w/ Syringe, 100 mL bottle",Pediatric ARV,,,,44109,6922,,6.4,,
Mozambique,2/28/2019,"Nevirapine 200 mg Tablet, 60 Tabs",Adult ARV,,,,18243,614.6666667,,29.7,,
Mozambique,2/28/2019,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,,,,8741,266.6666667,,32.8,,
Mozambique,2/28/2019,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",Adult ARV,,,,137467,110374,,1.2,,
Mozambique,2/28/2019,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,175138,19569,,8.9,,
Mozambique,2/28/2019,"Raltegravir 400 mg Tablet, 60 Tabs",Adult ARV,,,,3782,108.3333333,,34.9,,
Mozambique,2/28/2019,"Ritonavir 100 mg Film-Coated Tablet, 60 Tabs",Pediatric ARV,,,,6050,87.33333333,,69.3,,
Mozambique,2/28/2019,"Tenofovir DF 300 mg Tablet, 30 Tabs",Adult ARV,,,,1108,57,,19.4,,
Mozambique,2/28/2019,"Zidovudine 10 mg/mL Solution, 100 mL bottle",Pediatric ARV,,,,0,0,,0,,
Mozambique,2/28/2019,"Zidovudine 300 mg Tablet, 60 Tabs",Adult ARV,,,,8528,118.3333333,,72.1,,
Mozambique,3/31/2019,"Abacavir 300 mg, Tablet, 60 Tabs",Adult ARV,,,,27610,1171.333333,,23.6,,"GHSC-PSM is working in coordination with National HIV/AIDS Control Program and the National ART Committee to find a plausible solution for product overstock.  Stock expiry dates:  11,059 (02/28/2022);  3,000 (01/31/2021) ; 11,272 (12/31/2021)."
Mozambique,3/31/2019,"Abacavir 60 mg Scored Tablet, 60 Tabs",Pediatric ARV,,,,421,284,,1.5,,"The next GF shipment (Qty 1,740) will arrive by May 2019. 
ABC 60 mg is not an optimal formulation, but is used in combination with the fixed dose AZT/3TC 60/30mg for the TB treatment in younger children. The use of this formulation is in discussion by the National ART Committee to be replaced by AZT (Oral Suspension) with ABC/3TC 60/30mg. WHO recommends that treatment should be provided in pills when possible, ABC60mg fits best this recommendation. There is 6.4 MOS available at facility level as of end March."
Mozambique,3/31/2019,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,9941,4406.333333,,2.3,,"GHSC-PSM shipment (Qty 17,600) was delivered on 04/30/2019. GF shipment in transit (Qty 15,000) with another GF shipment expected by May (Qty 248,000). GHSC-PSM shipment (Qty 55,000) is planned for June 2019. ABC/3TC 60/30 will be phased out and replaced by ABC/3TC 120/60 - optimized formulation. This product will fully phase out in December 2019. There is 1.4 MOS available at facility level as of end March."
Mozambique,3/31/2019,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",Adult ARV,,,,11890,5180.333333,,2.3,,"GHSC-PSM shipment (Qty 18,800) was delivered on 4/30/2019.  GHSC-PSM shipment (Qty 2,400) is scheduled for June 2019. GF shipment (Qty 32,300) was delivered 4/17/2019. There is 1.4 MOS available at the facility level."
Mozambique,3/31/2019,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",Adult ARV,,,,103293,16087.33333,,6.4,,This is a new ARV in the system intended to substitute LPV/r 200/50mg. Transition process is occurring as expected and practically ended. Majority of the patients on a bPI (boosted Protease Inhibitor) regimen are now using the optimized ATV/r.  Consumption should start to stabilize from March 2019.
Mozambique,3/31/2019,"Darunavir 600 mg Tablet, 60 Tabs",Adult ARV,,,,2873,70.66666667,,40.7,,"There are no orders scheduled to arrive in 2019. Consumption of this product is being monitored by CMAM & GHSC-PSM in collaboration with the National ART Committee and the National HIV/AIDS Control Program. There is low risk of product expiry in the coming months as product expiry dates range from 7/2020, 12/2020, 2/2021 and 4/2021. Current AMC of Darunavir from the SDP level has been increasing in the last months and is now around 110 packs per month (MOS=26)."
Mozambique,3/31/2019,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,278179,4472.333333,,62.2,,"Currently, the provinces are starting to distribute significant quantities of TLD to Health Units. Consumption is visible since January 2019.  GHSC-PSM has been supporting PEPFAR and NAHCP to start an aggressive transition by March 2019.  During April, MOH approved the transition of all complex NVP based regimens to TLD. This transition will start from May 2019. To start a more aggressive transition and the phaseout of NVP based regimens,a GHSC-PSM shipment (Qty 500,000) arrived by 4/19/2019, remaining quantity 249,969 expected to arrive by the end of April 2019.  The expiry date for TLD is February 28, 2020 for the current SOH."
Mozambique,3/31/2019,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,,,,42088,3141.666667,,13.4,,"Currently, the provinces are starting to distribute DTG to Health Units and consumption is visible since January 2019.  GHSC-PSM shipments (Qty 74,000 and 48,000) are expected by May and June 2019."
Mozambique,3/31/2019,"Efavirenz 200 mg Scored Tablet, 90 Tabs",Pediatric ARV,,,,3813,290,,13.1,,The EFV 200mg consumption is expected to be steady in the incoming months and be used with the fixed dose combination ABC/3TC 60/30mg. It is still unclear if EFV200 (all NNRTIs) will be removed from the pediatric guidelines.
Mozambique,3/31/2019,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,,,,67438,6508.333333,,10.4,,"GF shipment (Qty 20,200) was delivered in January 2019 as it was not able to be delayed or cancelled.  All other shipments have been cancelled. This product should be completely phased out by March 2020."
Mozambique,3/31/2019,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,1480579,842918.6667,,1.8,,"In transit 465,728 to regional WH (Sofala and Nampula), not included in SOH. TLE600 remains the 1st line regimen for 67% of patients (women of child-bearing age), but, due to the interim WHO guidelines, the transition is expected to be updated extending the TLE phaseout. 
GHSC-PSM shipment (Qty 266,500) has been delivered on 03/29/2019.  GHSC-PSM shipment (Qty 280,000) delivered on 04/11/2019. GHSC-PSM shipment (Qty 192,871+182,488) is expected to arrive end of May 2019. The last TLE shipment with 92,512 packs is expected to arrive during June 2019. There are 1.9 MOS available at the facility level."
Mozambique,3/31/2019,"Emtricitabine/Tenofovir DF 200/300 mg Tablet, 30 Tabs",Adult ARV,,,,46591,836.6666667,,55.7,,"Distribution of this product to Provincial level started during March 2019 to Zambézia, Manica and Nampula provincial warehouses. Please note that PrEP will be limited during FY19 to health units in this three Provinces."
Mozambique,3/31/2019,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",RTK,,,,12775,6874,,1.9,,"GHSC-RTK/RMI (Qty 16,000) was delivered on 3/20/2019 and is not included in SOH. GF shipment (Qty 14,200) was delivered on 4/17/2019. GHSC-RTK/RMI (Qty 1,116,700 and 3,300,000) are expected in June 2019 and December 2019. There is 1 MOS available at facility level at end March."
Mozambique,3/31/2019,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",RTK,,,,7919,3073.333333,,2.6,,"GHSC-RTK/RMI shipment (Qty 5,650) was delivered on 4/29/2019. GHSC-RTK/RMI shipments (Qty 174,800 and 108,220 tests) are expected  in December and June 2019. There are 0.5 MOS available at facility level at end March."
Mozambique,3/31/2019,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,,,,127157,11160.66667,,11.4,,Shipments have been cancelled due to the overstock and potential reduction of 2nd line patients after TLD transition.
Mozambique,3/31/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,,,,177792,9461,,18.8,,"AMC of this product is around 13,400 (MOS=13.2). Product received and distributed to Provincial level. AZT/3TC is the main backbone of the second line regimes. GHSC-PSM shipment (Qty 80,000 and 94,000) were delivered on 3/27/2019."
Mozambique,3/31/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,109,1823.666667,,0.1,,"Patients on AZT60/3TC30 mg are in transition to ABC60/3TC30 mg, according to the new pediatric guidelines.  GF shipment (Qty 6,048) was delivered on 04/10/2019.  There is 1.2 MOS at facility level at end March. The GF shipment (Qty 6,080) will cover the consumptions needs, the AZT/3TC 60/30mg will be only for 2nd line regimens the preferred backbone is now ABC/3TC 60/30 and transitioning to ABC/3TC 120/60 by the end of 2019."
Mozambique,3/31/2019,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",Pediatric ARV,,,,1119,2560.333333,,0.4,,"The LPV/r 100/25mg is currently understock due to delays in the LPV/r 40/10mg implementation and the review of the regimens to the children above 20Kg. GHSC-PSM shipment (Qty 5,700) was delivered on 5/3/2019 and is in the process of being distributed to health facilities. GHSC-PSM shipment (Qty 11,000) are ready to be shipped at the RDC and expected to arrive in the beginning of May 2019. The next GF shipments (Qty 16,300 and 35,100) are expected by May and June 2019. There is 1.8 MOS available at the facility level."
Mozambique,3/31/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,,,,3829,1459.666667,,2.6,,"This product is being phased out and replaced with ATV/r 300/100 since December 2018. The product is expected to be used only in a few patients with adverse reactions to ATV/r 300/100 (less than 2 %) or regimens with bPI and concomitant TB treatment. The next LPV/r 200/50mg shipment from GF (Qty 50,000) is expected to arrive during May 2019. There is 1.9 MOS available at facility level as of end March 2019."
Mozambique,3/31/2019,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",Pediatric ARV,,,,1588,3512,,0.5,,"Consumption expected to decrease with the use of LPV/r 40/10 Pellets. The understock is due to delays in the LPV/r 40/10mg implementation. The next GF shipment with a qty of 13,000 packs, is expected to arrive during May 2019. There is 1.8 MOS available at facility level as of end March 2019."
Mozambique,3/31/2019,"Nevirapine 10 mg/mL Suspension w/ Syringe, 100 mL bottle",Pediatric ARV,,,,36571,7166.333333,,5.1,,"Product use should begin during April 2019, according to the guidance from the National HIV/AIDS Program. Consumption data is expected to pick up during May 2019. All orders of LPV/r 40/10mg from GF and PSM have been converted to oral granules. The next GF orders of oral granules should arrive by May 2019 (Qty 8,000) and July 2019 (16,000 packs)."
Mozambique,3/31/2019,"Lopinavir/ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",Pediatric ARV,,,,15443,54.66666667,,282.5,,"GF shipment (Qty 109,032) has been delivered in the beginning of April 2019. A GHSC-PSM shipment (Qty 9,800) is scheduled to arrive during April 2019. GHSC-PSM shipments (Qty 18,555 and 11,645) are expected in May and June 2019. Consumption should increase sharply over the next months with the extension of the prevention period in according to the new guidelines."
Mozambique,3/31/2019,"Nevirapine 200 mg Tablet, 60 Tabs",Adult ARV,,,,16948,552,,30.7,,Product to phase out with the introduction of the new guidelines.  Overstock. GHSC-PSM proposed to the National ART Committee and MOH consumption with AZT+3TC in some specific sites to decrease this product's overstock.
Mozambique,3/31/2019,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,,,,8794,325,,27.1,,"Product to phase out with the introduction of the new Pediatric Guidelines. The stock expiry date is 06/30/2019 (Qty 6,773)."
Mozambique,3/31/2019,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",Adult ARV,,,,54581,108311,,0.5,,"MOH approved transition of all complex NVP based regimens to TLD as soon as possible. GHSC-PSM and GF are no longer accepting any adult nevirapine regimen orders. There is an outstanding GF order with 236,500 packs to arrive during May 2019 to enable a smooth transition."
Mozambique,3/31/2019,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,148898,19700.33333,,7.6,,"Pediatric LZN will be phased out in the coming months, but will be dependent on LPV/r 40/10mg availability to optimize children treatment. All the shipments have been cancelled."
Mozambique,3/31/2019,"Raltegravir 400 mg Tablet, 60 Tabs",Adult ARV,,,,3419,166.6666667,,20.5,,The ART Committee is revising the patient backlog in need 3rd line. The current availability of just one genotyping instrument with very low output and focused in studies has been a bottleneck to achieve the forecasted number of patients and the expected consumption of RAL. The product expiry dates are 6/2020 and 9/2020.
Mozambique,3/31/2019,"Ritonavir 100 mg Film-Coated Tablet, 60 Tabs",Pediatric ARV,,,,5057,100,,50.6,,"The overstock is due to unpredictable and erratic consumption due to the use of Ritonavir and to super-boost LPV/r. Expected increase in consumption, along with Darunavir and Raltegravir 2nd and 3rd line approvals.  The expiry dates for this product are: 10/31/2019 , 8/31/2019, 1/31/2019, 6/30/2020, and 2/28/2020."
Mozambique,3/31/2019,"Tenofovir DF 300 mg Tablet, 30 Tabs",Adult ARV,,,,809,69.66666667,,11.6,,"The overstock is due to erratic consumption in the past. The use of the product has decreased over time with the harmonization of the 2nd line regimens. The ART Committee requested to have a small quantity in stock to tailor the treatment for specific patients. CMAM and GHSC-PSM is working with the National ART Committee to increase the awareness of TDF singles availability for some specific tailored regimens.   Product expiry dates: 02/28/2020, 06/30/2020, 08/31/2019 and 10/31/2019. Current consumption is around 104 (AMC= 7,8)."
Mozambique,3/31/2019,"Zidovudine 10 mg/mL Solution, 100 mL bottle",Pediatric ARV,,,,24400,0,,,,"GF shipment (Qty 22,250) is expected to arrive during May 2019.  Distribution from Central to Provincial level started in April 2019."
Mozambique,3/31/2019,"Zidovudine 300 mg Tablet, 60 Tabs",Adult ARV,,,,8485,74.66666667,,113.6,,"Product to phase out with the introduction of the new guidelines. Consumption did not occur according to plan and all orders have been cancelled. Product expiry dates: 09/30/2020 (Qty 1,217) and 01/31/2022 (Qty 4,200)."
Namibia,10/31/2018,"Lamivudine 10 mg/mL Solution, 240 mL bottle",Pediatric ARV,,,,3424,512,,6.7,,
Namibia,10/31/2018,"Lamivudine 150 mg Tablet, 60 Tabs",Pediatric ARV,,,,6680,3863,,1.7,,
Namibia,10/31/2018,"Abacavir 20 mg/mL Suspension, 240 mL bottle",Pediatric ARV,,,,135,39,,3.5,,
Namibia,10/31/2018,"Abacavir 300 mg, Tablet, 60 Tabs",Adult ARV,,,,14583,4416,,3.3,,
Namibia,10/31/2018,"Abacavir 60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,151,41,,3.7,,
Namibia,10/31/2018,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,9157,3688,,2.5,,
Namibia,10/31/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",Adult ARV,,,,0,4314,,0,,
Namibia,10/31/2018,"Zidovudine 300 mg Tablet, 60 Tabs",Adult ARV,,,,4526,5542,,0.8,,
Namibia,10/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,,,,70113,3665,,19.1,,
Namibia,10/31/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,5206,525,,9.9,,
Namibia,10/31/2018,"Abacavir/Lamivudine/Zidovudine 300/150/300 mg Tablet, 60 Tabs",Adult ARV,,,,12,2076,,0,,
Namibia,10/31/2018,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",Adult ARV,,,,81489,7690,,10.6,,
Namibia,10/31/2018,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,7937,882,,9,,
Namibia,10/31/2018,"Darunavir 600 mg Tablet, 60 Tabs",Adult ARV,,,,55,106,,0.5,,
Namibia,10/31/2018,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,,,,1919,85,,22.6,,
Namibia,10/31/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",Pediatric ARV,,,,4290,1153,,3.7,,
Namibia,10/31/2018,"Etravirine 100 mg Tablet, 120 Tabs",Adult ARV,,,,0,52,,0,,
Namibia,10/31/2018,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",Pediatric ARV,,,,12414,1662,,7.5,,
Namibia,10/31/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,,,,10870,5331,,2,,
Namibia,10/31/2018,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",Pediatric ARV,,,,2329,518,,4.5,,
Namibia,10/31/2018,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,,,,0,0,,0,,
Namibia,10/31/2018,"Nevirapine 200 mg Tablet, 60 Tabs",Adult ARV,,,,32363,5411,,6,,
Namibia,10/31/2018,"Raltegravir 100 mg Tablet, 60 Tabs",Pediatric ARV,,,,0,0,,0,,
Namibia,10/31/2018,"Ritonavir 100 mg Film-Coated Tablet, 30 Tabs",Pediatric ARV,,,,168,405,,0.4,,
Namibia,10/31/2018,"HIV-1/2 Sure Check Rapid Test Kits, 25 Tests",RTK,,,,33,994,,0,,
Namibia,10/31/2018,"Tenofovir DF 300 mg Tablet, 30 Tabs",Adult ARV,,,,1059,1988,,0.5,,
Namibia,10/31/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,,,,81811,11892,,6.9,,
Namibia,10/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,306158,47107,,6.5,,
Namibia,10/31/2018,"Emtricitabine/Tenofovir DF 200/300 mg Tablet, 30 Tabs",Adult ARV,,,,7788,5326,,1.5,,
Namibia,10/31/2018,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",RTK,,,,1765,69,,25.6,,
Namibia,11/30/2018,"Lamivudine 10 mg/mL Solution, 240 mL bottle",Pediatric ARV,,,,3424,512,,6.7,,
Namibia,11/30/2018,"Lamivudine 150 mg Tablet, 60 Tabs",Pediatric ARV,,,,6680,3863,,1.7,,
Namibia,11/30/2018,"Abacavir 20 mg/mL Suspension, 240 mL bottle",Pediatric ARV,,,,135,39,,3.5,,
Namibia,11/30/2018,"Abacavir 300 mg, Tablet, 60 Tabs",Adult ARV,,,,14583,4416,,3.3,,
Namibia,11/30/2018,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,9157,3688,,2.5,,
Namibia,11/30/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",Adult ARV,,,,0,4314,,0,,
Namibia,11/30/2018,"Zidovudine 300 mg Tablet, 60 Tabs",Adult ARV,,,,4526,5542,,0.8,,
Namibia,11/30/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,,,,70113,3665,,19.1,,
Namibia,11/30/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,5206,525,,9.9,,
Namibia,11/30/2018,"Abacavir/Lamivudine/Zidovudine 300/150/300 mg Tablet, 60 Tabs",Adult ARV,,,,12,2076,,0,,
Namibia,11/30/2018,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",Adult ARV,,,,81489,7690,,10.6,,
Namibia,11/30/2018,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,7937,882,,9,,
Namibia,11/30/2018,"Darunavir 600 mg Tablet, 60 Tabs",Adult ARV,,,,55,106,,0.5,,
Namibia,11/30/2018,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,,,,1919,85,,22.6,,
Namibia,11/30/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",Pediatric ARV,,,,4290,1153,,3.7,,
Namibia,11/30/2018,"Etravirine 100 mg Tablet, 120 Tabs",Adult ARV,,,,0,52,,0,,
Namibia,11/30/2018,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",Pediatric ARV,,,,12414,1662,,7.5,,
Namibia,11/30/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,,,,10870,5331,,2,,
Namibia,11/30/2018,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",Pediatric ARV,,,,2329,518,,4.5,,
Namibia,11/30/2018,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,,,,0,0,,0,,
Namibia,11/30/2018,"Nevirapine 200 mg Tablet, 60 Tabs",Adult ARV,,,,32363,5411,,6,,
Namibia,11/30/2018,"Raltegravir 100 mg Tablet, 60 Tabs",Pediatric ARV,,,,0,0,,0,,
