Country,Short_Country,Date,Short_Product,Product,Type,SOH,AMI,MOS,Note
Mozambique,MOZ,2019-04-30,EFV 600 MG 30 TABS,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,66636.0,12703.5,5.2,All shipments have been cancelled. This product should be completely phased out by March 2020. 
Mozambique,MOZ,2019-04-30,EFV/3TC/TDF 600/300/300 MG 30 TABS,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",Adult ARV,2363573.0,1261306.5,1.9,"TLE600 remains the 1st line regimen for 67% of patients (women of child-bearing age), but, due to the interim WHO guidelines, the transition is expected to be updated extending the TLE phaseout.  The transition to TLD should start by July/August 2019, and is convenient to have lowest stocks of TLE with monthly shipments. GHSC-PSM shipment (Qty 192,871 + 182,488) is expected to arrive end of May 2019. The last TLE shipment with 92,512 packs is expected to arrive during June 2019. There was 1.9 MOS at the facility level as of end March. "
Mozambique,MOZ,2019-04-30,FTC/TDF 200/300 MG 30 TABS,"Emtricitabine/Tenofovir DF 200/300 mg Tablet, 30 Tabs",Adult ARV,54416.0,3585.0,15.2,"Distribution of this product to Provincial level started during March 2019 to Zambézia, Manica and Nampula provincial warehouses. Please note that PrEP will be limited during FY19 to health units in these three Provinces."
Mozambique,MOZ,2019-04-30,DETERMINE RTK 100 TESTS,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",RTK,34283.0,10198.0,3.4,"GHSC-RTK/RMI (Qty 16,000) was delivered on 3/20/2019. GF shipment (Qty 14,200) was delivered on 4/17/2019. GHSC-RTK/RMI (Qty 1,116,700 and 3,300,000) are expected in June 2019 and December 2019. GHSC-RTK/RMI (Qty 1,116,700 and 3,300,000) are expected in June 2019 and December 2019. "
Mozambique,MOZ,2019-04-30,UNI-GOLD RTK 20 TESTS,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",RTK,6093.0,4822.5,1.3,"GHSC-RTK/RMI (Qty 5,700) arrived on 4/9/2019. Global Fund shipment (Qty 5,650) arrived on 4/29/2019. Neither of these shipments is included in SOH. The next GHSC-RTK/RMI shipments (Qtys 5,411 and 8,740) are expected in June and September 2019. There were 0.3 MOS at facility level as of end March. "
Mozambique,MOZ,2019-04-30,INH 100 MG TAB,Isoniazid 100 mg Tablet,TB,6792498.0,466363.0,14.6,"GF shipment (Qty 392,100) is expected in May 2019. "
Mozambique,MOZ,2019-04-30,INH 300 MG 24 BLISTER TABS,Isoniazid 300mg tablet (24 blisters),TB,4268012.0,2270474.0,1.9,"GF shipment (Qty 204,960) is expected in May 2019. "
Mozambique,MOZ,2019-04-30,3TC/TDF 300/300 MG 30 TABS,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,126296.0,19556.0,6.5,"Product expiry dates: 04/20/2020 (Qty 37,032); 06/30/2020 (Qty 63,153); 03/31/2020 (Qty 1,359) and 07/31/2020 (Qy 480). Shipments have been cancelled due to the overstock and potential reduction of 2nd line patients after TLD transition. "
Mozambique,MOZ,2019-04-30,3TC/AZT 150/300 MG 60 TABS,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,159151.0,16123.0,9.9,"Product received and distributed to Provincial level. AZT/3TC is the main backbone of the second line regimes. GHSC-PSM shipment (Qty 80,000 and 94,000) were delivered on 3/27/2019. "
Mozambique,MOZ,2019-04-30,3TC/AZT 30/60 MG DISPERSIBLE 60 TABS,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,6166.0,1069.5,5.8,"Patients on AZT60/3TC30 mg are in transition to ABC60/3TC30 mg, according to the new pediatric guidelines.  GF shipment (Qty 6,080) was delivered on 04/10/2019 and is included in SOH. AZT/3TC 60/30mg will be only for 2nd line regimens the preferred backbone is now ABC/3TC 60/30 and transitioning to ABC/3TC 120/60 by the end of 2019."
Mozambique,MOZ,2019-04-30,LPV/R 100/25 MG 60 TABS,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",Pediatric ARV,306.0,3133.0,0.1,"The LPV/r 100/25mg is currently understock due to delays in the LPV/r 40/10mg implementation and the review of the regimens to the children above 20Kg. GHSC-PSM shipment (Qty 5,700) was delivered on 5/3/2019 and not included in SOH. The next GF shipments (Qty 16,300 and 35,100) are expected by May and June 2019.  There were 1.8 MOS at facility level as of end March. "
Mozambique,MOZ,2019-04-30,LPV/R 200/50 MG 120 TABS,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,2506.0,2083.0,1.2,"This product is being phased out and replaced with ATV/r 300/100 since December 2018. The product is expected to be used only in a few patients with adverse reactions to ATV/r 300/100 (less than 2 %) or regimens with bPI and concomitant TB treatment. The next LPV/r 200/50mg shipment from GF (Qty 50,000) is expected to arrive during May 2019. There are 1.9 MOS available at facility level as of end March. "
Mozambique,MOZ,2019-04-30,LPV/R 80/20 MG/ML OS 5 X 60 ML,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",Pediatric ARV,613.0,3762.0,0.2,"Consumption is expected to decrease with the use of LPV/r 40/10 Pellets. The understock is due to delays in the LPV/r 40/10mg implementation. The next GF shipment (Qty 13,000) is expected to arrive by 6/14/2019. There are 2.5 MOS at facility level as of end March. "
Mozambique,MOZ,2019-04-30,NVP 10MG/ML SUSP W/ SYRNG 100 ML,"Nevirapine 10 mg/mL Suspension w/ Syringe, 100 mL bottle",Pediatric ARV,139178.0,10577.0,13.2,"GF shipment (Qty 109,032) was delivered on 4/10/2019 and is included in SOH. GHSC-PSM shipment (Qty 9,800) was delivered on 5/2/2019 and is not included on SOH. Consumption should increase sharply over the next months with the extension of the prevention period in according to the new guidelines."
Mozambique,MOZ,2019-04-30,LPV/R 40/10 MG PELLETS IN CAPS 120,"Lopinavir/ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",Pediatric ARV,14189.0,2836.5,5.0," Consumption data is expected to pick up during May 2019. All orders of LPV/r 40/10mg from GF and GHSC-PSM have been converted to oral granules. The next GF orders of oral granules should arrive by May 2019 (Qty 8,000) and July 2019 (Qty 16,000)."
Mozambique,MOZ,2019-04-30,NVP 200 MG 60 TABS,"Nevirapine 200 mg Tablet, 60 Tabs",Adult ARV,17485.0,859.0,20.4,Product to phase out with the introduction of the new guidelines. Stock expiry date: 11/30/2020. 
Mozambique,MOZ,2019-04-30,NVP 50 MG DISPERSIBLE 30 TABS,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,8761.0,392.0,22.3,"Product to phase out with the introduction of the new Pediatric Guidelines. The stock expiry date is 06/30/2019  (Qty 6,648). "
Mozambique,MOZ,2019-04-30,NVP/3TC/AZT 200/150/300 MG 60 TABS,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",Adult ARV,79737.0,163149.0,0.5,"MOH approved transition of all complex NVP based regimens to TLD as soon as possible. GHSC-PSM and GF are no longer accepting any adult nevirapine regimen orders. There is an outstanding GF order with 236,500 packs to arrive during May 2019 to enable a smooth transition."
Mozambique,MOZ,2019-04-30,NVP/3TC/AZT 50/30/60 MG DISPERSIBLE 60 TABS,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,148786.0,30944.5,4.8,"Pediatric LZN will be phased out in the coming months, but will be dependent on LPV/r 40/10mg availability to optimize children treatment. All the shipments have been cancelled. "
Mozambique,MOZ,2019-04-30,RAL 400 MG 60 TABS,"Raltegravir 400 mg Tablet, 60 Tabs",Adult ARV,3293.0,275.5,12.0,"The ART Committee is revising the patient backlog in need 3rd line. The current availability of just one genotyping instrument with very low output and focused in studies has been a bottleneck to achieve the forecasted number of patients and the expected consumption of RAL. The product expiry dates are 06/30/2020 (Qty 1,329) and 09/30/2020 (Qty 1,218). "
Mozambique,MOZ,2019-04-30,RTV 100 MG 60 TABS,"Ritonavir 100 mg Film-Coated Tablet, 60 Tabs",Pediatric ARV,4982.0,156.5,31.8,"The overstock is due to unpredictable and erratic consumption due to the use of Ritonavir and to super-boost LPV/r. Expected increase in consumption, along with Darunavir and Raltegravir 2nd and 3rd line approvals.  Product expiry dates: 02/28/2020 (Qty 1,286); 06/30/2020 (Qty 2,100); 08/31/2019 (Qty 538) and 10/31/2019 (Qty 655). "
Mozambique,MOZ,2019-04-30,TDF 300 MG 30 TABS,"Tenofovir DF 300 mg Tablet, 30 Tabs",Adult ARV,677.0,112.5,6.0,The overstock is due to erratic consumption in the past. The use of the product has decreased over time with the harmonization of the 2nd line regimens. The ART Committee requested to have a small quantity in stock to tailor the treatment for specific patients. CMAM and GHSC-PSM is working with the National ART Committee to increase the awareness of TDF singles availability for some specific tailored regimens. Product expiry dates: 06/30/2020 (Qty 301) and 05/31/2020 (Qty 227). 
Mozambique,MOZ,2019-04-30,AZT 10 MG/ML SOLN NO SYR 100 ML,"Zidovudine 10 mg/mL Solution, 100 mL bottle",Pediatric ARV,20840.0,20.0,1042.0,"GF shipment (Qty 22,250) is expected to arrive during May 2019.  Distribution from Central to Provincial level started in April 2019. "
Mozambique,MOZ,2019-04-30,AZT 300 MG 60 TABS,"Zidovudine 300 mg Tablet, 60 Tabs",Adult ARV,8541.0,95.0,89.9,"Product to phase out with the introduction of the new guidelines. Consumption did not occur according to plan and all orders have been cancelled. Product expiry dates: 09/30/2020 (Qty 1,217) and 01/31/2022 (Qty 4,200)."
Namibia,NAM,2018-10-31,3TC 150 MG 60 TABS,"Lamivudine 150 mg Tablet, 60 Tabs",Pediatric ARV,6680.0,3863.0,1.7,
Namibia,NAM,2018-10-31,ABC 300 MG 60 TABS,"Abacavir 300 mg, Tablet, 60 Tabs",Adult ARV,14583.0,4416.0,3.3,
Namibia,NAM,2018-10-31,ABC 60 MG DISPERSIBLE 60 TABS,"Abacavir 60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,151.0,41.0,3.7,
Namibia,NAM,2018-10-31,ABC/3TC 60/30 MG DISPERSIBLE 60 TABS,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,9157.0,3688.0,2.5,
Namibia,NAM,2018-10-31,ATV/R 300/100 MG 30 TABS,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",Adult ARV,0.0,4314.0,0,
Namibia,NAM,2018-10-31,AZT 300 MG 60 TABS,"Zidovudine 300 mg Tablet, 60 Tabs",Adult ARV,4526.0,5542.0,0.8,
Namibia,NAM,2018-10-31,3TC/AZT 150/300 MG 60 TABS,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,70113.0,3665.0,19.1,
Namibia,NAM,2018-10-31,3TC/AZT 30/60 MG DISPERSIBLE 60 TABS,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,5206.0,525.0,9.9,
Namibia,NAM,2018-10-31,ABC/3TC/AZT 300/150/300 MG 60 TABS,"Abacavir/Lamivudine/Zidovudine 300/150/300 mg Tablet, 60 Tabs",Adult ARV,12.0,2076.0,0.0,
Namibia,NAM,2018-10-31,NVP/3TC/AZT 200/150/300 MG 60 TABS,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",Adult ARV,81489.0,7690.0,10.6,
Namibia,NAM,2018-10-31,NVP/3TC/AZT 50/30/60 MG DISPERSIBLE 60 TABS,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,7937.0,882.0,9.0,
Namibia,NAM,2018-10-31,DRV 600 MG 60 TABS,"Darunavir 600 mg Tablet, 60 Tabs",Adult ARV,55.0,106.0,0.5,
Namibia,NAM,2018-10-31,DTG 50 MG 30 TABS,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,1919.0,85.0,22.6,
Namibia,NAM,2018-10-31,EFV 200 MG SCORED 90 TABS,"Efavirenz 200 mg Scored Tablet, 90 Tabs",Pediatric ARV,4290.0,1153.0,3.7,
Namibia,NAM,2018-10-31,ETV 100 MG 120 TABS,"Etravirine 100 mg Tablet, 120 Tabs",Adult ARV,0.0,52.0,0,
Namibia,NAM,2018-10-31,LPV/R 100/25 MG 60 TABS,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",Pediatric ARV,12414.0,1662.0,7.5,
Namibia,NAM,2018-10-31,LPV/R 200/50 MG 120 TABS,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,10870.0,5331.0,2.0,
Namibia,NAM,2018-10-31,LPV/R 80/20 MG/ML OS 5 X 60 ML,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",Pediatric ARV,2329.0,518.0,4.5,
Namibia,NAM,2018-10-31,NVP 50 MG DISPERSIBLE 30 TABS,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,0.0,0.0,0,
Namibia,NAM,2018-10-31,NVP 200 MG 60 TABS,"Nevirapine 200 mg Tablet, 60 Tabs",Adult ARV,32363.0,5411.0,6.0,
Namibia,NAM,2018-10-31,RAL 100 MG 60 TABS,"Raltegravir 100 mg Tablet, 60 Tabs",Pediatric ARV,0.0,0.0,0,
Namibia,NAM,2018-10-31,RTV 100 MG 30 TABS,"Ritonavir 100 mg Tablet, 30 Tabs",Pediatric ARV,168.0,405.0,0.4,
Namibia,NAM,2018-10-31,SURE CHECK RTK 25 TESTS,"HIV-1/2 Sure Check Rapid Test Kits, 25 Tests",RTK,33.0,994.0,0.0,
Namibia,NAM,2018-10-31,TDF 300 MG 30 TABS,"Tenofovir DF 300 mg Tablet, 30 Tabs",Adult ARV,1059.0,1988.0,0.5,
Namibia,NAM,2018-10-31,3TC/TDF 300/300 MG 30 TABS,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,81811.0,11892.0,6.9,
Namibia,NAM,2018-10-31,EFV/3TC/TDF 400/300/300 MG 30 TABS,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",Adult ARV,306158.0,47107.0,6.5,
Namibia,NAM,2018-10-31,FTC/TDF 200/300 MG 30 TABS,"Emtricitabine/Tenofovir DF 200/300 mg Tablet, 30 Tabs",Adult ARV,7788.0,5326.0,1.5,
Namibia,NAM,2018-10-31,UNI-GOLD RTK 20 TESTS,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",RTK,1765.0,69.0,25.6,
Namibia,NAM,2018-11-30,3TC 150 MG 60 TABS,"Lamivudine 150 mg Tablet, 60 Tabs",Pediatric ARV,6680.0,3863.0,1.7,
Namibia,NAM,2018-11-30,ABC 300 MG 60 TABS,"Abacavir 300 mg, Tablet, 60 Tabs",Adult ARV,14583.0,4416.0,3.3,
Namibia,NAM,2018-11-30,ABC/3TC 60/30 MG DISPERSIBLE 60 TABS,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,9157.0,3688.0,2.5,
Namibia,NAM,2018-11-30,ATV/R 300/100 MG 30 TABS,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",Adult ARV,0.0,4314.0,0,
Namibia,NAM,2018-11-30,AZT 300 MG 60 TABS,"Zidovudine 300 mg Tablet, 60 Tabs",Adult ARV,4526.0,5542.0,0.8,
Namibia,NAM,2018-11-30,3TC/AZT 150/300 MG 60 TABS,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,70113.0,3665.0,19.1,
Namibia,NAM,2018-11-30,3TC/AZT 30/60 MG DISPERSIBLE 60 TABS,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,5206.0,525.0,9.9,
Namibia,NAM,2018-11-30,ABC/3TC/AZT 300/150/300 MG 60 TABS,"Abacavir/Lamivudine/Zidovudine 300/150/300 mg Tablet, 60 Tabs",Adult ARV,12.0,2076.0,0.0,
Namibia,NAM,2018-11-30,NVP/3TC/AZT 200/150/300 MG 60 TABS,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",Adult ARV,81489.0,7690.0,10.6,
Namibia,NAM,2018-11-30,NVP/3TC/AZT 50/30/60 MG DISPERSIBLE 60 TABS,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,7937.0,882.0,9.0,
Namibia,NAM,2018-11-30,DRV 600 MG 60 TABS,"Darunavir 600 mg Tablet, 60 Tabs",Adult ARV,55.0,106.0,0.5,
Namibia,NAM,2018-11-30,DTG 50 MG 30 TABS,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,1919.0,85.0,22.6,
Namibia,NAM,2018-11-30,EFV 200 MG SCORED 90 TABS,"Efavirenz 200 mg Scored Tablet, 90 Tabs",Pediatric ARV,4290.0,1153.0,3.7,
Namibia,NAM,2018-11-30,ETV 100 MG 120 TABS,"Etravirine 100 mg Tablet, 120 Tabs",Adult ARV,0.0,52.0,0,
Namibia,NAM,2018-11-30,LPV/R 100/25 MG 60 TABS,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",Pediatric ARV,12414.0,1662.0,7.5,
Namibia,NAM,2018-11-30,LPV/R 200/50 MG 120 TABS,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,10870.0,5331.0,2.0,
Namibia,NAM,2018-11-30,LPV/R 80/20 MG/ML OS 5 X 60 ML,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",Pediatric ARV,2329.0,518.0,4.5,
Namibia,NAM,2018-11-30,NVP 50 MG DISPERSIBLE 30 TABS,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,0.0,0.0,0,
Namibia,NAM,2018-11-30,NVP 200 MG 60 TABS,"Nevirapine 200 mg Tablet, 60 Tabs",Adult ARV,32363.0,5411.0,6.0,
Namibia,NAM,2018-11-30,RAL 100 MG 60 TABS,"Raltegravir 100 mg Tablet, 60 Tabs",Pediatric ARV,0.0,0.0,0,
Namibia,NAM,2018-11-30,RTV 100 MG 30 TABS,"Ritonavir 100 mg Tablet, 30 Tabs",Pediatric ARV,168.0,405.0,0.4,
Namibia,NAM,2018-11-30,SURE CHECK RTK 25 TESTS,"HIV-1/2 Sure Check Rapid Test Kits, 25 Tests",RTK,33.0,994.0,0.0,
Namibia,NAM,2018-11-30,TDF 300 MG 30 TABS,"Tenofovir DF 300 mg Tablet, 30 Tabs",Adult ARV,1059.0,1988.0,0.5,
Namibia,NAM,2018-11-30,3TC/TDF 300/300 MG 30 TABS,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,81811.0,11892.0,6.9,
Namibia,NAM,2018-11-30,EFV/3TC/TDF 400/300/300 MG 30 TABS,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",Adult ARV,306158.0,47107.0,6.5,
Namibia,NAM,2018-11-30,FTC/TDF 200/300 MG 30 TABS,"Emtricitabine/Tenofovir DF 200/300 mg Tablet, 30 Tabs",Adult ARV,7788.0,5326.0,1.5,
Namibia,NAM,2018-11-30,UNI-GOLD RTK 20 TESTS,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",RTK,1765.0,69.0,25.6,
Namibia,NAM,2018-12-31,ABC 300 MG 60 TABS,"Abacavir 300 mg, Tablet, 60 Tabs",Adult ARV,0.0,5509.0,0,
Namibia,NAM,2018-12-31,ABC 60 MG DISPERSIBLE 60 TABS,"Abacavir 60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,86.0,59.66666666666666,1.4,
Namibia,NAM,2018-12-31,ABC/3TC 60/30 MG DISPERSIBLE 60 TABS,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,17043.0,4664.0,3.7,
Namibia,NAM,2018-12-31,ABC/3TC/AZT 300/150/300 MG 60 TABS,"Abacavir/Lamivudine/Zidovudine 300/150/300 mg Tablet, 60 Tabs",Adult ARV,0.0,2288.333333333333,0,
Namibia,NAM,2018-12-31,ATV/R 300/100 MG 30 TABS,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",Adult ARV,31764.0,5141.666666666667,6.2,
Namibia,NAM,2018-12-31,DRV 600 MG 60 TABS,"Darunavir 600 mg Tablet, 60 Tabs",Adult ARV,975.0,99.66666666666667,9.8,
Namibia,NAM,2018-12-31,DTG 50 MG 30 TABS,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,1573.0,81.0,19.4,
Namibia,NAM,2018-12-31,EFV 200 MG SCORED 90 TABS,"Efavirenz 200 mg Scored Tablet, 90 Tabs",Pediatric ARV,8474.0,3115.0,2.7,
Namibia,NAM,2018-12-31,EFV/3TC/TDF 400/300/300 MG 30 TABS,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",Adult ARV,367134.0,44883.33333333334,8.2,
Namibia,NAM,2018-12-31,FTC/TDF 200/300 MG 30 TABS,"Emtricitabine/Tenofovir DF 200/300 mg Tablet, 30 Tabs",Adult ARV,100.0,7416.666666666667,0.0,
Namibia,NAM,2018-12-31,ETV 100 MG 120 TABS,"Etravirine 100 mg Tablet, 120 Tabs",Adult ARV,146.0,48.66666666666666,3.0,
Namibia,NAM,2018-12-31,COLLOIDAL AU RTK 50 TESTS,"HIV-1/2 Rapid Antibody Test (Colloidal Gold Device), 50 Tests",RTK,1616.0,2168.0,0.7,
Namibia,NAM,2018-12-31,SURE CHECK RTK 25 TESTS,"HIV-1/2 Sure Check Rapid Test Kits, 25 Tests",RTK,0.0,0.0,0,
Namibia,NAM,2018-12-31,UNI-GOLD RTK 20 TESTS,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",RTK,235.0,88.33333333333333,2.7,
Namibia,NAM,2018-12-31,3TC 150 MG 60 TABS,"Lamivudine 150 mg Tablet, 60 Tabs",Pediatric ARV,530.0,4650.0,0.1,
Namibia,NAM,2018-12-31,3TC/TDF 300/300 MG 30 TABS,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,45150.0,14492.66666666667,3.1,
Namibia,NAM,2018-12-31,3TC/AZT 150/300 MG 60 TABS,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,55483.0,4479.0,12.4,
Namibia,NAM,2018-12-31,3TC/AZT 30/60 MG DISPERSIBLE 60 TABS,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,1836.0,576.3333333333334,3.2,
Namibia,NAM,2018-12-31,LPV/R 100/25 MG 60 TABS,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",Pediatric ARV,8564.0,1863.333333333333,4.6,
Namibia,NAM,2018-12-31,LPV/R 200/50 MG 120 TABS,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,16551.0,6334.333333333333,2.6,
Namibia,NAM,2018-12-31,LPV/R 80/20 MG/ML OS 5 X 60 ML,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",Pediatric ARV,1789.0,661.6666666666666,2.7,
Namibia,NAM,2018-12-31,NVP 10MG/ML SUSP 100 ML,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",Pediatric ARV,1552.0,8504.666666666666,0.2,
Namibia,NAM,2018-12-31,NVP 200 MG 60 TABS,"Nevirapine 200 mg Tablet, 60 Tabs",Adult ARV,15740.0,7080.666666666667,2.2,
Namibia,NAM,2018-12-31,NVP 50 MG DISPERSIBLE 30 TABS,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,0.0,0.0,0,
Namibia,NAM,2018-12-31,NVP/3TC/AZT 200/150/300 MG 60 TABS,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",Adult ARV,65497.0,8326.333333333334,7.9,
Namibia,NAM,2018-12-31,NVP/3TC/AZT 50/30/60 MG DISPERSIBLE 60 TABS,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,14432.0,1247.333333333333,11.6,
Namibia,NAM,2018-12-31,RAL 100 MG 60 TABS,"Raltegravir 100 mg Tablet, 60 Tabs",Pediatric ARV,0.0,0.0,0,
Namibia,NAM,2018-12-31,RTV 100 MG 30 TABS,"Ritonavir 100 mg Film-Coated Tablet, 30 Tabs",Pediatric ARV,0.0,504.0,0,
Namibia,NAM,2018-12-31,TDF 300 MG 30 TABS,"Tenofovir DF 300 mg Tablet, 30 Tabs",Adult ARV,3636.0,2321.0,1.6,
Namibia,NAM,2018-12-31,AZT 10 MG/ML SOLN NO SYR 100 ML,"Zidovudine 10 mg/mL Solution, 100 mL bottle",Pediatric ARV,0.0,466.6666666666667,0,
Namibia,NAM,2018-12-31,AZT 300 MG 60 TABS,"Zidovudine 300 mg Tablet, 60 Tabs",Adult ARV,192.0,4414.666666666667,0.0,
Namibia,NAM,2019-01-31,ABC 300 MG 60 TABS,"Abacavir 300 mg, Tablet, 60 Tabs",Adult ARV,0.0,3407.333333333333,0,
Namibia,NAM,2019-01-31,ABC 60 MG DISPERSIBLE 60 TABS,"Abacavir 60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,86.0,25.66666666666667,3.4,
Namibia,NAM,2019-01-31,ABC/3TC 60/30 MG DISPERSIBLE 60 TABS,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,17043.0,9154.333333333334,1.9,
Namibia,NAM,2019-01-31,ABC/3TC/AZT 300/150/300 MG 60 TABS,"Abacavir/Lamivudine/Zidovudine 300/150/300 mg Tablet, 60 Tabs",Adult ARV,0.0,708.0,0,
Namibia,NAM,2019-01-31,ATV/R 300/100 MG 30 TABS,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",Adult ARV,31764.0,16109.0,2.0,
Namibia,NAM,2019-01-31,DRV 600 MG 60 TABS,"Darunavir 600 mg Tablet, 60 Tabs",Adult ARV,975.0,300.3333333333333,3.2,
Namibia,NAM,2019-01-31,DTG 50 MG 30 TABS,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,1573.0,184.6666666666667,8.5,
Namibia,NAM,2019-01-31,EFV 200 MG SCORED 90 TABS,"Efavirenz 200 mg Scored Tablet, 90 Tabs",Pediatric ARV,8474.0,3901.0,2.2,
Namibia,NAM,2019-01-31,EFV/3TC/TDF 400/300/300 MG 30 TABS,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",Adult ARV,367134.0,175683.0,2.1,
Namibia,NAM,2019-01-31,FTC/TDF 200/300 MG 30 TABS,"Emtricitabine/Tenofovir DF 200/300 mg Tablet, 30 Tabs",Adult ARV,100.0,4402.333333333333,0.0,
Namibia,NAM,2019-01-31,ETV 100 MG 120 TABS,"Etravirine 100 mg Tablet, 120 Tabs",Adult ARV,146.0,97.66666666666667,1.5,
Namibia,NAM,2019-01-31,COLLOIDAL AU RTK 50 TESTS,"HIV-1/2 Rapid Antibody Test (Colloidal Gold Device), 50 Tests",RTK,1616.0,1239.333333333333,1.3,
Namibia,NAM,2019-01-31,SURE CHECK RTK 25 TESTS,"HIV-1/2 Sure Check Rapid Test Kits, 25 Tests",RTK,0.0,11.0,0,
Namibia,NAM,2019-01-31,UNI-GOLD RTK 20 TESTS,"HIV-1/2 Uni-Gold Rapid Test Kit, 20 Tests",RTK,235.0,325.0,0.7,
Namibia,NAM,2019-01-31,3TC 150 MG 60 TABS,"Lamivudine 150 mg Tablet, 60 Tabs",Pediatric ARV,530.0,3011.0,0.2,
