Country,Date,Product,Type,Funder,Order,projOrder,SOH,AMI,projAMI,MOS,projMOS,Note
Zambia,7/31/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,,,,229823,78698.33333,,2.9,,
Zambia,7/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,,,,293262,28930.66667,,10.1,,
Zambia,7/31/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,29710,6768.666667,,4.4,,
Zambia,7/31/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,,,,91051,33020,,2.8,,
Zambia,7/31/2018,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",Pediatric ARV,,,,106397,13067.66667,,8.1,,
Zambia,7/31/2018,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",Pediatric ARV,,,,216,4656.666667,,0,,
Zambia,7/31/2018,"Nevirapine 200 mg Tablet, 60 Tabs",Adult ARV,,,,233241,40223.66667,,5.8,,
Zambia,7/31/2018,"Raltegravir 100 mg Tablet, 60 Tabs",Pediatric ARV,,,,0,0,,0,,
Zambia,8/31/2018,"Abacavir 300 mg, Tablet, 60 Tabs",Adult ARV,,,,196674,19105.33333,,10.3,,
Zambia,8/31/2018,"Abacavir/Lamivudine 60/30 mg Tablet, 60 Tabs",Pediatric ARV,,,,616,29925.66667,,0,,
Zambia,8/31/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",Adult ARV,,,,38660,11471.66667,,3.4,,
Zambia,8/31/2018,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,679618,85724.33333,,7.9,,
Zambia,8/31/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",Pediatric ARV,,,,2384,2616.666667,,0.9,,
Zambia,8/31/2018,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,,,,303558,13685.66667,,22.2,,
Zambia,8/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,5326955,81747.33333,,65.2,,
Zambia,8/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,35127,527488.6667,,0.1,,
Zambia,8/31/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",RTK,,,,29770,10014.33333,,3,,
Zambia,8/31/2018,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",RTK,,,,21507,2310,,9.3,,
Zambia,8/31/2018,"Lamivudine 150 mg Tablet, 60 Tabs",Pediatric ARV,,,,149874,24854.33333,,6,,
Zambia,8/31/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,,,,177514,68119.33333,,2.6,,
Zambia,8/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,,,,276895,24112,,11.5,,
Zambia,8/31/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,19333,9757,,2,,
Zambia,8/31/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,,,,94773,34485.33333,,2.7,,
Zambia,8/31/2018,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",Pediatric ARV,,,,124092,12958.33333,,9.6,,
Zambia,8/31/2018,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",Pediatric ARV,,,,16393,5499,,3,,
Zambia,8/31/2018,"Nevirapine 200 mg Tablet, 60 Tabs",Adult ARV,,,,199523,37164.33333,,5.4,,
Zambia,8/31/2018,"Raltegravir 100 mg Tablet, 60 Tabs",Pediatric ARV,,,,3900,66.66666667,,58.5,,
Zambia,9/30/2018,"Abacavir 300 mg, Tablet, 60 Tabs",Adult ARV,,,,186335,13055,,14.3,,
Zambia,9/30/2018,"Abacavir/Lamivudine 60/30 mg Tablet, 60 Tabs",Pediatric ARV,,,,130898,13257,,9.9,,
Zambia,9/30/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",Adult ARV,,,,70596,10298.66667,,6.9,,
Zambia,9/30/2018,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,671882,90723.66667,,7.4,,
Zambia,9/30/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",Pediatric ARV,,,,10484,5029,,2.1,,
Zambia,9/30/2018,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,,,,288276,13705,,21,,
Zambia,9/30/2018,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,5593108,897638,,6.2,,
Zambia,9/30/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,16495,201637,,0.1,,
Zambia,9/30/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",RTK,,,,24767,6813,,3.6,,
Zambia,9/30/2018,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",RTK,,,,20568,1431.333333,,14.4,,
Zambia,9/30/2018,"Lamivudine 150 mg Tablet, 60 Tabs",Pediatric ARV,,,,138276,16676.33333,,8.3,,
Zambia,9/30/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,,,,353220,46719,,7.6,,
Zambia,9/30/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,,,,263936,16123.66667,,16.4,,
Zambia,9/30/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,7942,8707.333333,,0.9,,
Zambia,9/30/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,,,,166239,17273.33333,,9.6,,
Zambia,9/30/2018,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",Pediatric ARV,,,,116776,9133.333333,,12.8,,
Zambia,9/30/2018,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",Pediatric ARV,,,,23295,6207,,3.8,,
Zambia,9/30/2018,"Nevirapine 200 mg Tablet, 60 Tabs",Adult ARV,,,,182075,24210.33333,,7.5,,
Zambia,9/30/2018,"Raltegravir 100 mg Tablet, 60 Tabs",Pediatric ARV,,,,3900,66.66666667,,58.5,,
Zambia,10/31/2018,"Abacavir 300 mg, Tablet, 60 Tabs",Adult ARV,,,,158017,18962,,8.3,,
Zambia,10/31/2018,"Abacavir/Lamivudine 60/30 mg Tablet, 60 Tabs",Pediatric ARV,,,,84435,24227.66667,,3.5,,
Zambia,10/31/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",Adult ARV,,,,42945,14791,,2.9,,
Zambia,10/31/2018,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,940497,100660.6667,,9.3,,
Zambia,10/31/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",Pediatric ARV,,,,2928,5135.333333,,0.6,,
Zambia,10/31/2018,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,,,,272796,13419.66667,,20.3,,
Zambia,10/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,5387926,317945,,16.9,,
Zambia,10/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,0,56169,,0,,
Zambia,10/31/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",RTK,,,,15110,8007.666667,,1.9,,
Zambia,10/31/2018,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",RTK,,,,18940,1475,,12.8,,
Zambia,10/31/2018,"Lamivudine 150 mg Tablet, 60 Tabs",Pediatric ARV,,,,114327,19717,,5.8,,
Zambia,10/31/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,,,,293241,48622,,6,,
Zambia,10/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,,,,366769,22195.66667,,16.5,,
Zambia,10/31/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,14366,9667.333333,,1.5,,
Zambia,10/31/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,,,,129789,21059,,6.2,,
Zambia,10/31/2018,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",Pediatric ARV,,,,162361,10977.33333,,14.8,,
Zambia,10/31/2018,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",Pediatric ARV,,,,13515,11536,,1.2,,
Zambia,10/31/2018,"Nevirapine 200 mg Tablet, 60 Tabs",Adult ARV,,,,133875,37920,,3.5,,
Zambia,10/31/2018,"Raltegravir 100 mg Tablet, 60 Tabs",Pediatric ARV,,,,3900,66.66666667,,58.5,,
Zambia,11/30/2018,"Abacavir 300 mg, Tablet, 60 Tabs",Adult ARV,,,,125835,24078.66667,,5.2,,
Zambia,11/30/2018,"Abacavir/Lamivudine 60/30 mg Tablet, 60 Tabs",Pediatric ARV,,,,51276,36960.33333,,1.4,,
Zambia,11/30/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",Adult ARV,,,,68091,13246.33333,,5.1,,
Zambia,11/30/2018,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,927557,70865.33333,,13.1,,
Zambia,11/30/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",Pediatric ARV,,,,4476,5710.333333,,0.8,,
Zambia,11/30/2018,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,,,,258135,15291.33333,,16.9,,
Zambia,11/30/2018,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,4093966,690611.3333,,5.9,,
Zambia,11/30/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,0,0,,0,,
Zambia,11/30/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",RTK,,,,23070,10031.66667,,2.3,,
Zambia,11/30/2018,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",RTK,,,,31930,2190.666667,,14.6,,
Zambia,11/30/2018,"Lamivudine 150 mg Tablet, 60 Tabs",Pediatric ARV,,,,90976,19632.66667,,4.6,,
Zambia,11/30/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,,,,230152,51667.33333,,4.5,,
Zambia,11/30/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,,,,466855,27122,,17.2,,
Zambia,11/30/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,3163,9709,,0.3,,
Zambia,11/30/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,,,,119607,25628,,4.7,,
Zambia,11/30/2018,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",Pediatric ARV,,,,172453,13603,,12.7,,
Zambia,11/30/2018,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",Pediatric ARV,,,,54443,20666.66667,,2.6,,
Zambia,11/30/2018,"Nevirapine 200 mg Tablet, 60 Tabs",Adult ARV,,,,91450,40748,,2.2,,
Zambia,11/30/2018,"Raltegravir 100 mg Tablet, 60 Tabs",Pediatric ARV,,,,3900,0,,,,
Zambia,12/31/2018,"Abacavir 300 mg, Tablet, 60 Tabs",Adult ARV,,,,119490,22759.66667,,5.3,,
Zambia,12/31/2018,"Abacavir/Lamivudine 60/30 mg Tablet, 60 Tabs",Pediatric ARV,,,,46829,43003.33333,,1.1,,
Zambia,12/31/2018,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",Adult ARV,,,,65971,13246.33333,,5,,
Zambia,12/31/2018,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,2027091,74116.33333,,27.4,,
Zambia,12/31/2018,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,,,,0,0,,0,,
Zambia,12/31/2018,"Efavirenz 200 mg Scored Tablet, 90 Tabs",Pediatric ARV,,,,212,6332.666667,,0,,
Zambia,12/31/2018,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,,,,248246,12789.33333,,19.4,,
Zambia,12/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,5948652,752241,,7.9,,
Zambia,12/31/2018,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,0,0,,0,,
Zambia,12/31/2018,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",RTK,,,,16918,10474.33333,,1.6,,
Zambia,12/31/2018,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",RTK,,,,30521,2357.666667,,12.9,,
Zambia,12/31/2018,"Lamivudine 150 mg Tablet, 60 Tabs",Pediatric ARV,,,,84367,16956.66667,,5,,
Zambia,12/31/2018,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,,,,190855,53418.66667,,3.6,,
Zambia,12/31/2018,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,,,,459702,24832,,18.5,,
Zambia,12/31/2018,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,14,6969.333333,,0,,
Zambia,12/31/2018,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,,,,110823,23174.66667,,4.8,,
Zambia,12/31/2018,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",Pediatric ARV,,,,153035,12575,,12.2,,
Zambia,12/31/2018,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",Pediatric ARV,,,,50794,17465,,2.9,,
Zambia,12/31/2018,"Nevirapine 200 mg Tablet, 60 Tabs",Adult ARV,,,,81807,37329.33333,,2.2,,
Zambia,12/31/2018,"Raltegravir 100 mg Tablet, 60 Tabs",Pediatric ARV,,,,3900,0,,,,
Zambia,1/31/2019,"Abacavir 300 mg, Tablet, 60 Tabs",Adult ARV,,,,108332,16342,,6.6,,
Zambia,1/31/2019,"Abacavir/Lamivudine 60/30 mg Tablet, 60 Tabs",Pediatric ARV,,,,69847,30767,,2.3,,
Zambia,1/31/2019,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",Adult ARV,,,,56793,4737.666667,,12,,
Zambia,1/31/2019,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,1753042,125175,,14,,
Zambia,1/31/2019,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,,,,32967,1001,,32.9,,
Zambia,1/31/2019,"Efavirenz 200 mg Scored Tablet, 90 Tabs",Pediatric ARV,,,,23450,3884.666667,,6,,
Zambia,1/31/2019,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,,,,235720,11886.33333,,19.8,,
Zambia,1/31/2019,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,5538653,671343.6667,,8.3,,
Zambia,1/31/2019,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,0,0,,0,,
Zambia,1/31/2019,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",RTK,,,,38850,8323.333333,,4.7,,
Zambia,1/31/2019,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",RTK,,,,29894,2024.333333,,14.8,,
Zambia,1/31/2019,"Lamivudine 150 mg Tablet, 60 Tabs",Pediatric ARV,,,,63095,12749.33333,,4.9,,
Zambia,1/31/2019,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,,,,140782,43385,,3.2,,
Zambia,1/31/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,,,,446824,17289.33333,,25.8,,
Zambia,1/31/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,28000,4626.666667,,6.1,,
Zambia,1/31/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,,,,154474,20577.66667,,7.5,,
Zambia,1/31/2019,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",Pediatric ARV,,,,145278,11027.66667,,13.2,,
Zambia,1/31/2019,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",Pediatric ARV,,,,46926,15987.66667,,2.9,,
Zambia,1/31/2019,"Nevirapine 200 mg Tablet, 60 Tabs",Adult ARV,,,,64812,22866.33333,,2.8,,
Zambia,1/31/2019,"Raltegravir 100 mg Tablet, 60 Tabs",Pediatric ARV,,,,0,1300,,0,,
Zambia,2/28/2019,"Abacavir 300 mg, Tablet, 60 Tabs",Adult ARV,,,,109725,13755,,8,,
Zambia,2/28/2019,"Abacavir/Lamivudine 60/30 mg Tablet, 60 Tabs",Pediatric ARV,,,,31537,22716,,1.4,,
Zambia,2/28/2019,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",Adult ARV,,,,37041,9396,,3.9,,
Zambia,2/28/2019,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,2429890,205173,,11.8,,
Zambia,2/28/2019,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,,,,32160,1270,,25.3,,
Zambia,2/28/2019,"Efavirenz 200 mg Scored Tablet, 90 Tabs",Pediatric ARV,,,,35779,6896,,5.2,,
Zambia,2/28/2019,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,,,,229855,8404,,27.4,,
Zambia,2/28/2019,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,5564982,537987,,10.3,,
Zambia,2/28/2019,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,0,0,,0,,
Zambia,2/28/2019,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",RTK,,,,33580,4751,,7.1,,
Zambia,2/28/2019,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",RTK,,,,38742,1073.333333,,36.1,,
Zambia,2/28/2019,"Lamivudine 150 mg Tablet, 60 Tabs",Pediatric ARV,,,,54475,11730,,4.6,,
Zambia,2/28/2019,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,,,,163039,43919.33333,,3.7,,
Zambia,2/28/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,,,,414810,11158.66667,,37.2,,
Zambia,2/28/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,26307,5869.666667,,4.5,,
Zambia,2/28/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,,,,158487,17041.66667,,9.3,,
Zambia,2/28/2019,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",Pediatric ARV,,,,131115,9183.666667,,14.3,,
Zambia,2/28/2019,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",Pediatric ARV,,,,66778,4334.333333,,15.4,,
Zambia,2/28/2019,"Nevirapine 200 mg Tablet, 60 Tabs",Adult ARV,,,,34898,18691.66667,,1.9,,
Zambia,2/28/2019,"Raltegravir 100 mg Tablet, 60 Tabs",Pediatric ARV,,,,0,1300,,0,,
Zambia,3/31/2019,"Abacavir 300 mg, Tablet, 60 Tabs",Adult ARV,,,,81439,17167.33333,,4.7,,"Commodity adequately stocked at central level. The next GHSC-PSM shipments (Qtys 20,000 and 48,000) are planned for July 2019.  GHSC-PSM shipment (Qty 13,392) is planned for November 2019."
Zambia,3/31/2019,"Abacavir/Lamivudine 60/30 mg Tablet, 60 Tabs",Pediatric ARV,,,,14426,19176.66667,,0.8,,"Commodity stocked below minimum as at end of March 2019. The commodity is likely to be stocked out at central level for some months due to the manufacturer having challenges accessing the abacavir API. MOH has drafted a memo that will be sent to facilities restricting the use of the commodity to children below 14kgs. The memo is awaiting signing by the permanent secretary. GHSC-PSM shipment (Qty 5,628) was delivered on 3/28/2019.  The next GHSC-PSM shipments (Qty 90,847 and 57,855) have been expedited and are expected in June and July 2019.   GHSC-PSM shipment (Qty 9,000) is expected in late April 2019. GHSC-PSM shipment (Qty 164,550) is scheduled for August 2019."
Zambia,3/31/2019,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",Adult ARV,,,,18060,14340.66667,,1.3,,"There is no anticiapted stock out of the commodity. GHSC-PSM shipments (Qty 18,592 and 9,272) were delivered on 3/28/2019 and 3/21/2019."
Zambia,3/31/2019,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,2380291,287922,,8.3,,"Commodity adeqautely stocked at central level. The earliest expiry of the commodity is in Febuary 2020. GHSC-PSM shipment (Qty 1,501,729) is planned for November 2019."
Zambia,3/31/2019,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,,,,32160,1270,,25.3,,"Commodity seemingly overstocked because other facilities have not yet started pulling the commodity as currently its only being used at advanced treatment centers (under 3rd line treatment). Once facilities start pulling the product as per 2018 STGs, the stocks will reduce significantlly. GHSC-PSM shipment (Qty 16,770) was delivered on 3/29/2019. GHSC-PSM shipment (Qty 27,390) is scheduled for August 2019. GHSC-PSM shipment (Qty 33,640) is scheduled for November 2019."
Zambia,3/31/2019,"Efavirenz 200 mg Scored Tablet, 90 Tabs",Pediatric ARV,,,,19383,10076.33333,,1.9,,"There is no anticipated stock out of the commodity at central level. GHSC-PSM shipment (Qty 36,040) is scheduled for April 2019. GHSC-PSM shipment (Qtys 29,033 and 10,020) are expected in September and November 2019."
Zambia,3/31/2019,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,,,,217353,9367.333333,,23.2,,Commodity is being rundown as it is being phased out of the treatment protocol. The earliest expiry of the commodity is September 2020 and this is about 2.9 MOS which is expected to be used up by then. Commodity is no longer the drug of choice under first line treatment with the introduction of DTG 50mg as well as the recent introduction of TLD and TLE 400mg as per 2017 ART STGs. There are no future planned shipments of this product.
Zambia,3/31/2019,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,5049406,628143.3333,,8,,Commodity adeqautely stocked at central level. Recent GHSC-PSM shipments were delivered in March 2018.
Zambia,3/31/2019,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",Adult ARV,,,,0,0,,0,,Product phased out.
Zambia,3/31/2019,"HIV-1/2 Determine Rapid Test Kit, 100 Tests",RTK,,,,29209,4159.666667,,7,,"Commodity is adequately stocked. GHSC-RMI April shipment (Qty 12,000; 3MOS) is in country while another GHSC-RMI shipment (Qty 4,000; 1MOS) is scheduled for delivery in  May 2019."
Zambia,3/31/2019,"HIV-1/2 SD Bioline 3.0, Rapid Test Kit, 25 Tests",RTK,,,,36974,1184.666667,,31.2,,"Issues to the facilities have been lower than forecasted. The forecast has since been lowered to match the average consumption. A  GHSC-RMI shipment (Qty 12,900; 4.7MOS) was scheduled for delivery in May 2019 has been moved to November 2019 to avert the central level overstock."
Zambia,3/31/2019,"Lamivudine 150 mg Tablet, 60 Tabs",Pediatric ARV,,,,61081,14312.33333,,4.3,,"Commodity adeqautely stocked at central level. Commodity will most likely be used together with ABC 300mg in the plan to cushion the impact of the ABC/3TC 60/30mg stock challenges on patient care. GHSC-PSM shipment (Qty 17,923) was delivered on 3/1/2019. GHSC-PSM shipments (Qty 33,630 and 27,047) were delivered on 3/29/2019. The next GHSC-PSM shipments (Qty 50,230) are expected in June 2019."
Zambia,3/31/2019,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,,,,125377,43524.33333,,2.9,,"No stock out of the commodity is anticipated. GHSC-PSM shipment (Qty 80,592) was delivered on 3/28/2019. GHSC-PSM shipments (Qty 3,660 and 47,606) are expected in November 2019."
Zambia,3/31/2019,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,,,,394205,15856,,24.9,,"Commodity is overstocked at central level following reciept of two GHSC-PSM shipments late last year. The earliest expiry of the commodity is August 2020, which is about 1.0 MOS (Qty 29,891). Future 2019 shipments that were ordered have been either deffered or cancelled. Usage of the commodity at facility level is anticipated to increase in 2019 with the increased of access for Viral load testing, which is expected to bring about an increase in first-line failure identification."
Zambia,3/31/2019,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,,,,19290,5484.666667,,3.5,,"Commodity adequately stocked at central level. GHSC-PSM shipment (Qty 48,789) is planned for June 2019."
Zambia,3/31/2019,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,,,,138802,20306,,6.8,,"Commodity is adequately stocked at central level. GHSC-PSM shipment (Qty 52,849) was delivered on 4/5/2019. GHSC-PSM shipments (Qty 47,831) are scheduled for April 2019."
Zambia,3/31/2019,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",Pediatric ARV,,,,116836,10636.33333,,11,,"The commodity is not in danger of expiry as the earliest expiry is in February 2020. This is about 3.6 MOS which is expected to be used up by then. The next GHSC-PSM shipments (Qty 8,766 and 8,720) are expected in August and November 2019."
Zambia,3/31/2019,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",Pediatric ARV,,,,60469,5359.333333,,11.3,,"Commodity is adeqautely stocked at central level. The seeming overstock is as a result of low issues recorded in the first quarter of 2019. GHSC-PSM shipments (Qty 53,840 and 63,823) are expected to arrive in April and May 2019 respectively."
Zambia,3/31/2019,"Nevirapine 200 mg Tablet, 60 Tabs",Adult ARV,,,,13590,22462.66667,,0.6,,Product being phased out.
Zambia,3/31/2019,"Raltegravir 100 mg Tablet, 60 Tabs",Pediatric ARV,,,,0,0,,0,,Commodity no longer being procured for all but will be procured by MOH through UTH on a need to procure basis as it is not the prefered drug for pediatrics.
Zambia,4/30/2019,"Abacavir 300 mg, Tablet, 60 Tabs",Adult ARV,,,,66735,18672.66667,,3.6,,"Commodity adequately stocked at central level. GHSC-PSM shipment (Qty 6,653) was delivered on 4/25/2019. GHSC-PSM shipment (Qty 48,000) are planned for July 2019.  GHSC-PSM shipment (Qty 13,392) is planned for November 2019. "
Zambia,4/30/2019,"Abacavir/Lamivudine 60/30 mg Tablet, 60 Tabs",Pediatric ARV,,,,4670,18081.33333,,0.3,,"Commodity stocked below minimum as a result of the challenges being experienced with the availabilty of the ABC API at manufacturer level. MOH has drafted a memo that will be sent to facilities restricting the use of the commodity to children below 14kgs. The memo is awaiting signing by the permanent secretary. GHSC-PSM shipment (Qty 5,628) was delivered on 3/28/2019. GHSC-PSM shipment (Qty 9,000) was delivered on 4/25/2019.  The next GHSC-PSM shipments (Qty  57,855, 76,219 and 164,550) have been expedited and are expected in June, July, and August 2019.    "
